2000.0	1133.3333333333333	3315.7894736842104	1.0	2.0	97.6961162	486.970467	922.322953	1946.98531	2554.32978	2540.2408	2956.10229	2955.62679	2884.66332	2892.57059	2126.02953	2040.33292	2040.32831	2038.96275	2542.7959	97.69611358642578
800.0	1755.5555555555557	9000.0	1.0	2.0	97.3626293	756.182144	1414.09313	2140.45	2945.11062	3671.86497	3412.46735	3412.06404	3252.86856	3271.08743	1396.5391	1026.84629	1026.81478	1017.4159	2937.60861	97.36263275146484
1000.0	2377.777777777778	-7105.263157894737	-1.0	3.0	113.578117	1061.23268	1982.13273	2348.4152	3743.18739	4915.19592	4532.04441	4531.62616	4310.64586	4334.73796	1844.81184	1332.03048	1331.98493	1318.70703	3734.92667	113.57811737060547
600.0	1755.5555555555557	-6157.894736842105	-1.0	3.0	112.994962	773.983939	1457.35781	1471.87964	2729.47003	3698.67028	3398.42754	3397.83063	3235.37058	3253.07541	1298.93819	885.671825	885.622539	871.333841	2717.85192	112.99496459960938
1400.0	2066.6666666666665	-6157.894736842105	-1.0	3.0	112.633322	919.91736	1725.47848	2191.50779	3416.28885	4334.89402	4124.70773	4124.23603	3941.96675	3961.77297	1942.18543	1594.00928	1593.97845	1585.01754	3407.60959	112.6333236694336
800.0	1755.5555555555557	-5210.526315789473	-1.0	3.0	111.781016	774.21695	1457.59826	1839.3117	2858.38896	3705.12783	3436.07089	3435.478	3275.50804	3292.58553	1401.60407	1031.89446	1031.86192	1022.3823	2847.58894	111.78101348876953
1400.0	1755.5555555555557	-5210.526315789473	-1.0	3.0	111.597344	777.287125	1464.43856	1958.6339	3005.3871	3734.35559	3617.21567	3616.6606	3467.06164	3483.16827	1807.9408	1542.28317	1542.25917	1535.28826	2995.74806	111.59734344482422
1600.0	1755.5555555555557	-4263.1578947368425	-1.0	3.0	110.836372	777.296011	1464.48174	2236.02956	3142.82225	3747.24275	3693.58607	3693.0454	3547.87924	3563.31004	1964.97092	1725.54802	1725.53091	1720.53439	3134.12513	110.83637237548828
1800.0	822.2222222222222	-3315.7894736842104	-1.0	3.0	107.104772	358.88903	692.168298	1187.15022	1949.41586	1912.73999	2418.28324	2417.3897	2372.56469	2377.31906	1872.27793	1823.46806	1823.4565	1820.11721	1937.70315	107.10477447509766
1000.0	1133.3333333333333	-3315.7894736842104	-1.0	3.0	108.731371	493.308448	939.860247	1372.03383	2050.37667	2490.10516	2442.36852	2441.48388	2348.9294	2358.52573	1245.20276	1084.46443	1084.44968	1080.16117	2036.42835	108.73136901855469
1400.0	1755.5555555555557	-3315.7894736842104	-1.0	3.0	110.288907	775.245535	1459.84631	2371.43293	3143.11229	3735.17532	3612.63122	3612.07253	3462.71831	3478.41278	1807.70637	1542.79895	1542.78563	1538.86552	3134.56041	110.28890991210938
1000.0	1133.3333333333333	-2368.4210526315787	-1.0	3.0	107.78693	492.295502	937.528987	1571.51016	2116.42547	2490.52903	2439.90296	2439.01459	2346.59767	2355.996	1245.07245	1084.68926	1084.67967	1081.85867	2103.60224	107.78692626953125
1000.0	1755.5555555555557	-2368.4210526315787	-1.0	3.0	109.775657	772.103172	1452.81964	2448.60262	3095.86665	3713.97339	3479.82553	3479.2377	3322.55754	3338.87323	1522.93858	1193.47921	1193.46894	1190.41172	3087.13957	109.7756576538086
1200.0	1755.5555555555557	-2368.4210526315787	-1.0	3.0	109.795952	773.13798	1455.11835	2477.99039	3141.09768	3723.94964	3540.50251	3539.92783	3386.74697	3402.73649	1659.46608	1364.68587	1364.67604	1361.75677	3132.72612	109.79595184326172
400.0	822.2222222222222	-1421.0526315789473	-1.0	3.0	105.167088	350.665601	672.295024	1171.43772	1523.78369	1831.22722	1709.0208	1707.68248	1636.77509	1643.59221	675.478125	505.770537	505.763469	503.631335	1504.79556	105.1670913696289
800.0	1444.4444444444443	1421.0526315789473	-1.0	3.0	106.979629	626.387322	1182.76015	2281.86409	2671.71416	3091.8387	2891.51312	2890.77693	2763.06584	2776.30399	1239.72781	962.931081	962.92734	961.704966	2665.27275	106.97962951660156
800.0	1444.4444444444443	2368.4210526315787	-1.0	3.0	106.570861	625.554351	1180.94856	2285.81473	2670.88515	3089.34239	2889.99616	2889.25891	2761.60719	2774.9248	1239.14379	962.628769	962.622657	960.656877	2665.65416	106.57086181640625
1800.0	2066.6666666666665	-8052.631578947368	1.0	3.0	105.017144	917.290515	1713.94357	1352.6427	3294.06673	4356.69529	4275.22819	4274.8103	4100.69343	4120.66541	2243.94655	1951.6476	1951.60663	1938.93692	3272.08499	105.01714324951172
1200.0	1755.5555555555557	-7105.263157894737	1.0	3.0	85.3700594	772.22981	1448.43699	850.71925	2705.78898	3722.55377	3551.12943	3550.60636	3397.04054	3414.59522	1659.5244	1361.80822	1361.76427	1348.05745	2677.79829	85.37005615234375
1200.0	1444.4444444444443	-5210.526315789473	1.0	3.0	111.96548	630.908326	1188.5867	1233.18283	2418.62963	3115.49012	3035.63396	3034.98282	2913.9181	2927.16891	1526.25011	1312.43127	1312.40476	1303.95186	2388.76645	111.9654769897461
